wallet,num_transactions,total_deposit,total_borrow,total_repay,total_redeem,num_liquidations,repay_ratio,borrow_deposit_ratio,liquidation_rate
0x00ad3d4cc099be937879451698c673cbd5c3cefc,3,7.556922502172767e+17,1e+16,0.0,0.0,0,0.0,0.013232900029244444,0.0
0x00ad3d8c4a73cea708e0a7d1b35440c1fcd821ca,2,1650000000000000.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x00ae040fa92f162d68b507e62e83939c6e07da43,1,1e+16,0.0,0.0,0.0,0,0.0,0.0,0.0
0x00ae8ac9639aa924a0f4db6b48663a56601b9fe7,1,9e+16,0.0,0.0,0.0,0,0.0,0.0,0.0
0x00af05a74080485086d370d9c65d246f0f906528,14,4.383595323062063e+19,1324799736.0,0.0,0.0,2,0.0,3.022176178148193e-11,0.4
0x00af158367a6fcdb1a367f6d503e05799f340881,4,100000001020810.0,10000000000000.0,0.0,0.0,0,0.0,0.09999999897919001,0.0
0x00b16e6a156a7398ca39179f49c1245f4709188e,1,9.73e+16,0.0,0.0,0.0,0,0.0,0.0,0.0
0x00b1be054a8ebe834869496ce0f7bbfe233789dc,4,3.242735669444193e+18,0.0,0.0,0.0,0,0.0,0.0,0.0
0x00b1c4f1978b650072cbde5a85440489bd03a13c,1,1106522.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x00b294517a1f6e6e013fd78d4252c2aa8aa72836,1,98.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x00b34033000b485119da0260bac0cd946faa6a1b,1,4676858157786432.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x00b344e08d3b5fb6e6cd711affa9cf971c291c44,1,731659.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x00b43a92d45ccdfeef6ea98d56f775586fe9e39e,189,4.0680139426239627e+21,8.579069749933452e+20,8.604144782602489e+20,8.632707997799732e+21,0,1.0029228148738658,0.21089086396787898,0.0
0x00b44a26933a204f5559ab87e8998ab6617feec9,5,1.4143895930220742e+20,0.0,0.0,1.6563518713270426e+20,0,0.0,0.0,0.0
0x00b44f149ddb22209db070da0bca4bb01a6e555c,187,6.252643047052573e+23,6.284270000000582e+23,1.7956976629723622e+22,2.094744517887411e+22,0,0.028574483002356613,1.00505817343322,0.0
0x00b46cfd36379436272a650c550f0652d0d59165,1,1108480.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x00b49bd7e1a75f98a82ca101909994e52a90e990,8,9.814973178671478e+19,7.8e+19,7.86600000965541e+19,9.8748267e+19,0,1.0084615396994117,0.7947041584331443,0.0
0x00b591bc2b682a0b30dd72bac9406bfa13e5d3cd,114,1.0146014704421017e+24,2.671594901270283e+18,2.6733707348492595e+18,2.7435645660864644e+22,1,1.0006647091511263,2.6331470819830015e-06,0.030303030303030304
0x00b5ae14450bfd084a00599b6875496aec543e39,1,1.4e+18,0.0,0.0,0.0,0,0.0,0.0,0.0
0x00b5ebd8c8561a28c1834fe08d7e607b73271328,50,52138543219.0,44740000000.0,44772799975.0,53086300389.0,0,1.0007331241618238,0.8580983901310102,0.0
0x00b65668a962ee571a8f223abd696ab1bd3a391f,4,2000002.0,100000.0,100000.0,2000004.0,0,1.0,0.04999995000005,0.0
0x00b7af5a4aaafd2ae2721ac415de840dd84efc5a,29,2.730999047784112e+20,1.0753969155269006e+20,180167302.0,593447954.0,0,1.6753563209889381e-12,0.3937741817960208,0.0
0x00b7bfce579307a1c113c1c4af6cde13a14fc683,1,1000000.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x00b81c25a5301a1dadfff40f33de25f001d3a096,1,1e+18,0.0,0.0,0.0,0,0.0,0.0,0.0
0x00b878d53e8816048eea4c74603932a1dec4daa9,1,10000000.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x00b879bfb781a1dc21d6a810fa377a0d2064426f,1,0.0,0.0,0.0,9854010142.0,0,0.0,0.0,0.0
0x00b89bc301c399c1ba531689c71a09cb363753b1,1,12428.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x00b8bd07af4aa69f6d8ce7fe8777b2dcfe8c822c,1,1107820.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x00b8bfc0b407187392aa9fe56eaa7c17b5ebec48,109,1.1130809372422898e+21,6.259800463751026e+20,3.505149805866728e+20,5.360888461414033e+20,0,0.5599459321689555,0.5623850210982837,0.0
0x00b8e23fe7ddea6791131decc5117023dc03cfb0,45,2.2941889258127268e+20,1.0000000000050576e+20,1.0003101196406419e+20,2.4696330916025624e+20,0,1.0003101196355828,0.43588389288855234,0.0
0x00ba0f9e3b612bc7b6712964848f2b1d3e75bbac,2,2200000.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x00ba8ccbf0c1ce62834d72706fe3236387f5da35,13,5.125028938523673e+18,6500000000.0,4003104002.0,2.5641857503067904e+18,0,0.6158621541538462,1.2682855215003731e-09,0.0
0x00ba93361a625e008023f30b6d031d6423f99140,2,11981189.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x00bb0532dd949fab848d72a951a1d6c2b197d935,3,4948102398001727.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x00bb6c783fce35b92e6cde0874abf2c580673753,1,1.11e+20,0.0,0.0,0.0,0,0.0,0.0,0.0
0x00bb7c23500573ca6933778837c9dedd247e94d9,1,1107763.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x00bb88a8309759a7c9f0a5c8e3a9364e8f564a8d,10,37952.0,8937.0,8937.0,37951.0,0,1.0,0.2354816610455312,0.0
0x00bbcd7ea98da5f60ee393533aaa9edeb8573167,16,1.870000000000538e+20,7.890000217534403e+19,0.0,53789619.0,0,0.0,0.42192514532257397,0.0
0x00bbfa640a4bac8f3650373be8f4bd77f0472101,192,1.0034566168688841e+22,1.1909257930183222e+22,4.785529695832743e+21,5.066258204390081e+21,0,0.40183273583353474,1.1868233992361361,0.0
0x00bbfa896cb54e2b1d3db2a7027368b43d344a21,1,2.8e+16,0.0,0.0,0.0,0,0.0,0.0,0.0
0x00bc82902a4fbfa08fc5da418f642209f7b10c0f,3,64212564261.0,53510000000.0,0.0,0.0,0,0.0,0.8333260105063226,0.0
0x00bdc8be263d20bb3a83aaeadfef258dd409e2df,224,2.1702191714171503e+20,7.809600000027284e+22,7.810901938385314e+22,2.274903983595663e+20,0,1.0001667099925764,359.85305552930055,0.0
0x00be57e4ec695d077e63c5eb84187a7e70169279,4,0.0,0.0,0.0,23869147993.0,0,0.0,0.0,0.0
0x00bf2f290d3aef716cd8127acc153c273c23c538,103,1.7002478102764468e+22,102239076151.0,63505859915.0,3.850777923906524e+21,0,0.6211505649875617,6.013186756251534e-12,0.0
0x00bf6ec0064e1a733a0fcc6df071b2cf514ff0e8,18,444658517.0,279000014.0,279000707.0,444659212.0,0,1.000002483870843,0.6274478129472104,0.0
0x00bf807dfb399cf973433599f2f23210ac54ca94,1,1108732.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x00c26a3e7117cfe0e4afacff2a1be9e3d2384c6e,79,1.4914051588294204e+20,6.929227544393802e+19,0.0,0.0,0,0.0,0.4646106729195197,0.0
0x00c2ac8857ea018a1cc23d529ec26f55d0bc1849,3,2100781.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x00c2e5aa91c2b6927a4e8533482c8217b450a6a1,156,8.894097589852366e+24,7.003350000000001e+24,6.170975930888579e+24,7.853320846434069e+24,0,0.8811462986839982,0.787415466184046,0.0
0x00c31aa7aadc000a078b01e59d443b99fa64ef08,1,2.25e+16,0.0,0.0,0.0,0,0.0,0.0,0.0
0x00c33f577e35165e07dd9a43b2baf124163bac0a,5,9.700707890960514e+20,2e+20,0.0,0.0,0,0.0,0.20617052100534597,0.0
0x00c3a5aceb3fe926a7a9772a6c4efd9f6beb7d73,4,46821682.0,8229629003.0,8230685675.0,46824778.0,0,1.0001283984976255,175.7653431373952,0.0
0x00c3a7a09fe2fed6f8c163202aea9cfad99874b3,103,5.966116945712077e+21,2.869695733469427e+21,4.0000000000155504e+20,1.834275320305358e+21,1,0.13938759964561118,0.48099890759464803,0.045454545454545456
0x00c3af852e2ca04d993382b3664f62aa45ae731e,1,1611540.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x00c4803aa7cdfe5ae5d325b79d5c3c384e4a8ae9,2,1995657.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x00c4a3ac304984f216b8a8a0c182fae7984c83dc,29,1.516139199092228e+20,6.5000000003515e+19,6.5000044459594736e+19,1.1496688714584962e+20,0,1.0000006839396882,0.42872052937113586,0.0
0x00c4db45dda03de5bae5417530723fd7dd03da3f,1,1045530.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x00c4fd7e8e4a9680b9db58640c76d4a17bd09ee4,1,3802091668813061.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x00c5514615e9aeb9cf51f2e635b33743ae062dfe,17,3.520669925044801e+20,2.47e+20,2.4707322295852784e+20,3.521045274555962e+20,0,1.000296449224809,0.7015710227276046,0.0
0x00c5ed4823b1d2e496b75e53ddb2859aa70213a3,4,2180229913.0,0.0,0.0,2180884020.0,0,0.0,0.0,0.0
0x00c609bb7806a47616de8cad327215ca70d45896,1,2.8e+20,0.0,0.0,0.0,0,0.0,0.0,0.0
0x00c644e774d7b1a3a95154113f86b9e25350a111,4,0.0,0.0,0.0,1.0610609488037518e+22,0,0.0,0.0,0.0
0x00c6483e4f527144bb65dd2a93913abeba4dc545,1,1.092e+17,0.0,0.0,0.0,0,0.0,0.0,0.0
0x00c67d9d6d3d13b42a87424e145826c467cccd84,71,5.876335949480316e+21,3.654076909536359e+20,3.557980155602617e+20,8.115697436267328e+22,0,0.9737014966261519,0.06218291365488582,0.0
0x00c6bf08de7e3c560357b0b4e27da2fa6f8519eb,50,1.710253574066399e+21,1.3180933773389485e+21,5.214928281632769e+17,8.719381488756795e+17,2,0.0003956417937673734,0.7707005541903196,0.08333333333333333
0x00c6e2363b84d2e7820c6b38ca1b46f7e0714668,4,1.0000000001132124e+16,0.0,0.0,0.0,0,0.0,0.0,0.0
0x00c7a23058e32effe114e99623b0df28861527d4,6,2.1600000000428608e+21,0.0,0.0,42900519584.0,0,0.0,0.0,0.0
0x00c844967b2ab4c5ac26f44dcbffa7c06897e18e,21,1.0851748406167576e+22,1.0023726838287042e+21,1.0018259717542134e+21,1.0012646374617239e+21,0,0.9994545820299068,0.0923696943857459,0.0
0x00c98bc1a9458f9fb28887da8172e90df88da379,4,4.2e+21,6.3e+20,6.3e+20,4.2e+21,0,1.0,0.15,0.0
0x00c9acc867f576baf35e96521d139115b316a48d,3,4.854e+16,8640171018647.0,0.0,0.0,0,0.0,0.00017800105106400907,0.0
0x00c9e875ad0504a307aa7ab60997ea2658bc6aea,2,1030967.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x00cc1cf9b3c95b432a90878bc2c2dbb7a3daaccb,4,5.3e+21,5e+20,5e+20,5.3e+21,0,1.0,0.09433962264150944,0.0
0x00cc4cae4ce9cbd5c87f877b1c81acb8cc8bf223,2,1.3e+16,5723.0,0.0,0.0,0,0.0,4.402307692307692e-13,0.0
0x00cd259a3e1a649e8644d527d6b9a8fdf8165e7f,1,6548368474044960.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x00cd45dcbe9c167b5942f8889d31dc1388cfd172,6,1.4569432111899785e+21,0.0,0.0,0.0,0,0.0,0.0,0.0
0x00ce22866efe39c055ff21bda32b179a7683ab5f,4,2.0555e+22,2.5e+21,2.5e+21,2.0555e+22,0,1.0,0.12162490878131842,0.0
0x00ce56c1f4780f46309b52054454a9ec913dd31e,2,100000000.0,39000000.0,0.0,0.0,0,0.0,0.39,0.0
0x00cef331edda6c750fe87c52d829df082973693f,1,9.3e+16,0.0,0.0,0.0,0,0.0,0.0,0.0
0x00cf963f89e7d1a23c5c72dce92a9a8c600f4819,1,1101220.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x00cfbd5d2e36dd8182318a074cb1f399b608bfec,12,1.4100000000010702e+20,100000000.0,100070157.0,107042560.0,0,1.00070157,7.092198581554901e-13,0.0
0x00cfc6f8ff843a9b0b30f14e2310396a8743f5fc,1,1.0578573677177795e+18,0.0,0.0,0.0,0,0.0,0.0,0.0
0x00d14484c10aaa9b981068a8c7d25d2d26629be8,1,98230564873195.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x00d1c49844f3a2b3708ce59292f68570eef06286,2,3.28e+17,0.0,0.0,3.2834033537166675e+17,0,0.0,0.0,0.0
0x00d1dd1e437980fb6e678cfc2ffc78a1f7a747d1,1,44000000.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x00d2432e6af76a8150a7609d7ff11dbe44de8e14,7,2.0000000000182074e+17,3e+17,0.0,0.0,0,0.0,1.4999999999863445,0.0
0x00d278f3163bf68e67b2eb05ef209e6f28bc7924,1,1046023.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x00d29fbc981d05edba69bc0909e391a132271357,64,7.543826589385155e+22,5.25000000078e+20,78143189679.0,1.3861586609067652e+22,0,1.4884417079502887e-10,0.006959332824759286,0.0
0x00d353a1b6e1a3b3a23e849c5d51772bb7fdaece,3,2e+18,5e+17,0.0,0.0,0,0.0,0.25,0.0
0x00d3addc7cb1637c73359d41949a1a369d7f092a,107,2.307632206716592e+22,3.12746449132626e+22,3.854590634928178e+22,2.582032178641921e+22,0,1.2324970101558426,1.3552699092270704,0.0
0x00d3ecff51b5e5b957c33c5656486ebfd60e58a7,46,8.131984331038278e+20,1.4411256355130453e+20,1.4494285892074422e+20,2.1855730723745487e+20,0,1.0057614364006793,0.17721697150995921,0.0
0x00d46d105507a04d7e4592cf43bbbad964bc77ab,8,1.8148641474932634e+19,0.0,0.0,1.8151902563773102e+19,0,0.0,0.0,0.0
0x00d5201c4def4d1a199c63e07eac53f43252a0ea,17,2.8394846944574102e+20,2.683365684867178e+20,86305042.0,0.0,4,3.2162981917342344e-13,0.9450185416054638,0.5714285714285714
0x00d5615d3446b1719e6ee0684218891bc5a2100c,12,3.0000000005294387e+18,361487474.0,0.0,0.0,0,0.0,1.2049582464540161e-10,0.0
0x00d56e1bba3db460563516119dfced085898e17d,1,6860085569866701.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x00d6cad0eb8fe405b4c27ca2071b0d0653b9c2fc,41,2922501986.0,5.3090808815741606e+20,5.0015034770823256e+20,2922673191.0,0,0.9420657904159416,181662182164.6954,0.0
0x00d7a50850a3cb1890bf300682bcd789571c012e,5,5.999813713902065e+21,0.0,0.0,0.0,0,0.0,0.0,0.0
0x00d831f24309b3271297f19b8e9be846c8c531c4,141,2.562569058155627e+22,39069341660.0,39072151869.0,5.546887161064878e+20,0,1.000071928752331,1.5246161478325039e-12,0.0
0x00d841275b1a04ea45e29273efa213c4a59e84a1,10,7.654792790676354e+19,0.0,0.0,0.0,0,0.0,0.0,0.0
0x00d88be14e08e06865b156bb489e020a59cb68fe,1,1.0276210817275695e+18,0.0,0.0,0.0,0,0.0,0.0,0.0
0x00d8a0f305698083d8af5a8b900b3b947f604b55,2,1971411.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x00d8dc2f6648dfc0472a673d85f4bc022d5cd17a,5,1.0000000000260534e+18,2.000000012043741e+17,0.0,46804768350.0,0,0.0,0.20000000119916345,0.0
0x00d913a96a6ae3ffbd52030020e8b743f97ace86,3,7.00000000000887e+19,0.0,0.0,88859941.0,0,0.0,0.0,0.0
0x00d94da07ea932ed8426e8dfd06615bda49b8022,36,1.4113765573825894e+19,7.263457584303574e+20,1688071070.0,2644974533.0,0,2.3240599265671264e-12,51.46364055935378,0.0
0x00d9acf1d63eae19a1b0e416be85dd7754298ffc,3,5.3961261397e+20,1e+20,0.0,0.0,0,0.0,0.18531812898940042,0.0
0x00d9d164c3cdc126d33d541fe6e0cd55f4d4ed63,21,4.63598997736123e+20,2.0500000000012586e+20,125878052.0,123017132.0,0,6.140392780484035e-13,0.44219250041780783,0.0
0x00da65b9d6ea469301021381f9b16cf3e80fa8b1,270,1.8040113736242844e+24,1.7824000000032143e+24,1.7859391585899947e+24,2.2136372573373569e+24,0,1.0019856141083785,0.988020378398362,0.0
0x00da855f0f8924c454c93ea7c5d5d96757e1e652,2,2.7e+18,0.0,0.0,0.0,0,0.0,0.0,0.0
0x00da9446b29e3d2424b9db0c7e701ad33fdfedf4,4,5.222e+21,9.99e+20,9.99e+20,5.222e+21,0,1.0,0.1913060130218307,0.0
0x00da96f79c5969a61b5b15c6f5f800d760fad316,1,1.09e+17,0.0,0.0,0.0,0,0.0,0.0,0.0
0x00da972a32c522b02771520fb5e70fcb056927fb,2,1.1397250967655744e+23,0.0,0.0,1.1397364235271208e+23,0,0.0,0.0,0.0
0x00db170287aaa8a93b08cda808af76d11a5f0fff,26,2.4922392552984357e+22,7.0000000445e+18,7.007216620762874e+18,7.1e+18,0,1.0010309394595711,0.0002808719118607165,0.0
0x00dc7f0ff419ed1634728a77146c6754541d2b82,25,2.5689720055303163e+20,760000000.0,760197411.0,2.714757017550645e+20,0,1.0002597513157894,2.9583817899296734e-12,0.0
0x00dcb0f4d625ca40a0f0cd2f45bbdbd343198793,20,5.274616541011248e+20,3.1221784124762985e+22,3.123297055401214e+22,5.275533887637674e+20,0,1.0003582892381953,59.19251927037175,0.0
0x00dd72466c9bc28c9765b406ea147c1e15dbc7ab,40,6.985467901696133e+20,2.7095e+21,7.750937551682436e+20,6.48569951303063e+17,0,0.28606523534535655,3.8787666597710793,0.0
0x00de3a8bdee6e682c3509d66a947d05a8ca797af,4,2e+18,3.000000000004e+17,0.0,0.0,0,0.0,0.1500000000002,0.0
0x00df64b8044aa7126e0f88f286b3c483c5e5927a,2,1.2000000000000428e+18,0.0,0.0,0.0,0,0.0,0.0,0.0
0x00df99e12315cac90f49527b07d753b7fe9faccd,6,2.1157498642774422e+17,1.0569866271368582e+17,5.569866271368583e+16,0.0,0,0.5269571183181487,0.499580146492333,0.0
0x00dfae7aeadc69fce49cf389d2bee4aae67aa656,2,2.32e+16,5000000000000000.0,0.0,0.0,0,0.0,0.21551724137931033,0.0
0x00e10883490fa8ed8e9cd59177a54d45cd025ef9,1,1107129.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x00e14bea17f4e951fb695c52a66b3429da55a117,49,2.3794093881786184e+21,0.0,0.0,1.6154951726500668e+21,0,0.0,0.0,0.0
0x00e1ac868592c1fd51ed72abca14930075ed892f,3,1.9e+19,6.501508470473127e+18,0.0,0.0,0,0.0,0.3421846563406909,0.0
0x00e22b85d329650e35a9d664b7c408a57820f13f,156,1.3440403949113205e+23,1.483639056867425e+22,83384218748.0,1.9391487262544586e+23,0,5.620249639697308e-12,0.11038649303135828,0.0
0x00e2362abcebe7833138bd460000ba5d4f6ee1e6,51,430679270.0,196966448.0,221805663.0,430727854.0,0,1.1261088639827632,0.4573390495437591,0.0
0x00e294652292776e4d59f416ef35a73cae0e01dc,2,9.960468559e+18,7043952581.0,0.0,0.0,0,0.0,7.07190885576892e-10,0.0
0x00e3088ddbd715f119651a58964ce1714b590f34,3,139864109.0,1.0,0.0,0.0,0,0.0,7.149797093405857e-09,0.0
0x00e3df1133185a9effedabb79003d9c07ca69bc8,2,10349000000.0,0.0,0.0,10349000094.0,0,0.0,0.0,0.0
0x00e421ba23dbe6a165255be382f46fcb927f8951,2,1840527553.0,1207386266.0,0.0,0.0,0,0.0,0.656000103900645,0.0
0x00e4f6071dcfc268ed4487e2a004d01e3666107e,110,3.7042404878030897e+22,2.02585e+22,2.0157365811852043e+22,3.6884009719835017e+22,0,0.9950078145890389,0.5469002368152104,0.0
0x00e61c3f169f0b2888137918053bdadda121bb44,1,1110079.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x00e61fabc261401d3c47b6178e86449ae9890d73,3,1.013561089285298e+18,0.0,0.0,1.0136616495357892e+18,0,0.0,0.0,0.0
0x00e650676a38478b3eee9e3eb741a6075b2c95c1,12,0.0,6.404296826131254e+22,1.2808774944035055e+23,2.9503566301017795e+21,0,2.0000283078341727,0.0,0.0
0x00e678b0cdae186eb3c4b08cfe3d1a698882c0af,38,3.2758402029806923e+21,1.79756e+21,1.804578472257279e+21,3.2815642711135696e+21,0,1.0039044439447244,0.5487325048286535,0.0
0x00e6f654a108a16077be41abab58c3353f90e7cc,3,1.5000005e+18,0.0,0.0,0.0,0,0.0,0.0,0.0
0x00e6f8d8fb80b0c302a6bd849b79982dc9945b15,7,222677848.0,120000000.0,120077113.0,1.9978835426882512e+20,0,1.0006426083333333,0.5388950947648821,0.0
0x00e7092c338d69f7ae230081d862d347ef9dcf1e,10,3.601946748279575e+20,1.59e+20,0.0,0.0,0,0.0,0.44142795857807826,0.0
0x00e839bc0c9a130afe30974914c4b0100756cff4,468,1.1250887813775063e+24,1.1705697000018766e+24,5.415008562986898e+22,3.5712020058660772e+22,0,0.04625959960332321,1.0404242930666197,0.0
0x00e87eb4a651f339219658165b87c204de6a7e5f,1,1055432.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x00e8909b79b3d40af0f22e37f81c9e3e9187d853,1,1.5e+18,0.0,0.0,0.0,0,0.0,0.0,0.0
0x00e8b7df725ce993f179f071908a9d687815f2ba,2,1050029402.0,0.0,0.0,1050029482.0,0,0.0,0.0,0.0
0x00e928ef44122d31043f772b00b0d1821b020ff7,1,1839767.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x00e979f43658ae9cfb838b07d4b3bc70f12b93cb,52,5.471010752965651e+19,2309009600.0,49223480.0,7.019053161274781e+17,1,0.02131800578048701,4.220444273022793e-11,0.1
0x00e97bf0997013cc741dbcaafba8f439d474c879,1,1022300.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x00e9ba3dc1ebd6f585b9f5bf8a33a975b5f8a7de,10,1.2000000058210424e+18,0.0,0.0,7642788251.0,0,0.0,0.0,0.0
0x00eaa7d80b05144a928492bb83b82cfa5e2914cd,1,1000000.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x00eacbbd373a91aa0d4485b0beb45b14816f835f,1,1108220.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x00ead164c58ccf3d8fbe9aab4c806477db62e599,1,0.0,0.0,0.0,5004809861.0,0,0.0,0.0,0.0
0x00eadb769d931de24bb9252c3cc3a6f8de3f86cb,16,39342130.0,19372498.0,19372511.0,39342145.0,0,1.000000671054399,0.49241101079173905,0.0
0x00eb8dc1785a096d7006ca9c64aa4ad5f2706691,1,11253.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x00eda101a3b10f7164cce8ecdf305b1317ca0669,6,2.8000000000098697e+20,0.0,0.0,493661808.0,0,0.0,0.0,0.0
0x00eddd42021ba97a37097ad4286b893b206e12bc,56,4.0810628396753505e+20,477131213.0,333617781.0,2.5465779344840288e+20,1,0.69921600580761,1.1691346880558102e-12,0.16666666666666666
0x00ee45c909dee53b4cf6af3a5fc3739cd2f9f2a3,16,1.8577533464531488e+22,1.2499123497797125e+22,0.0,1032692260.0,0,0.0,0.6728085578023931,0.0
0x00ee80c322d6e956d2629a73223605bbda946f2d,3,1e+17,1e+17,0.0,4996364.0,0,0.0,1.0,0.0
0x00ef17fb802141f4a12026c4492bafc43d8ab85e,21,1.2257450779333665e+20,2.3000000000189047e+19,2.3005877128908083e+19,0.0,0,1.0002555273356082,0.18764097375750885,0.0
0x00ef8b0cf8f81c2b40fc9233b16f2c21cd4f6f15,3,194356190.0,0.0,0.0,194480134.0,0,0.0,0.0,0.0
0x00f00fa5ba62e19615bbf759b7155de7ba96f27b,28,1.6298109894731686e+22,7953937860.0,1150132537.0,195617405.0,0,0.1445991353269134,4.880282383278742e-13,0.0
0x00f14df956a8e0b34e0c5bddb6e39dec48ec7baa,5,4.5e+17,500000000.0,502415465.0,4.502088335643522e+17,0,1.00483093,1.111111111111111e-09,0.0
0x00f16ddf3034436fc981194a0192044ce90aa4c1,4,4.30578163e+20,0.0,0.0,5.7816300200319e+17,0,0.0,0.0,0.0
0x00f3fb9d81506fe69f504fa12325d1559280d635,2,36396.0,0.0,0.0,36462.0,0,0.0,0.0,0.0
0x00f4765d1e007cefc091d84c2bcd1c16ddcc2c87,28,6.961290000103351e+20,7907789783.0,7910719144.0,1.1300279210143954e+18,0,1.0003704399181548,1.135966147493151e-11,0.0
0x00f4fa7ac6f012e7e65d325022ba1397a83ca694,5,1.860000000001193e+20,4.2e+19,0.0,119489584.0,0,0.0,0.2258064516127584,0.0
0x00f5481262d4845b292ba0c41752de258b3bbeec,83,1.0998216122526633e+23,1.850000000002317e+22,1.8511701428093992e+22,1.0442064754705141e+23,0,1.0006325096254491,0.16820909676553206,0.0
0x00f57a995e566fa107d36ca5443629c7bee31213,3,500000000000000.0,119837517310501.0,119837517310501.0,0.0,0,1.0,0.239675034621002,0.0
0x00f63722233f5e19010e5daf208472a8f27d304b,2,2.003e+19,0.0,0.0,0.0,0,0.0,0.0,0.0
0x00f656a2953a15ddf8d9d9726b67dd4e61f238b9,17,2.7228836900705098e+17,4.599812593053849e+19,4.602858450003101e+19,6.964183409266032e+18,0,1.0006621697922762,168.93165910199917,0.0
0x00f6c46a5e9b0613ededa94072f065e46bc8176f,3,1.0000000000000822e+22,0.0,0.0,823132083.0,0,0.0,0.0,0.0
0x00f70714e95b8d092546acdc8e52a02d6eedc934,1,1337171934.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x00f72bb4bd6c353685bed9077422dbf3d85e80a1,3,2.50999692979e+20,0.0,0.0,1.0000000289297711e+18,0,0.0,0.0,0.0
0x00f731bcd3a8d541a040a7586ff3d03dea48e31f,2,0.0,0.0,0.0,369710716641.0,0,0.0,0.0,0.0
0x00f777857b95c1d0fe7564ae343d1a00c80b38f1,229,7.047690287587133e+20,1.03059444520369e+20,1.8665538386733544e+16,2.4058247517179262e+20,0,0.00018111429256776585,0.14623151744037935,0.0
0x00f83f560dea6e8317900beabc89be027da154f8,6,3.1695717626925783e+20,6e+19,0.0,0.0,0,0.0,0.1893000206091863,0.0
0x00f863703e78916a4487fcbfbda7a6944fa86538,4,267721376.0,0.0,0.0,267838914.0,0,0.0,0.0,0.0
0x00f8a06340b52aee151b871a915c06af3c053470,363,5.904135722959663e+20,3.6741542383785214e+20,3.775105799357126e+19,2.2778865445472597e+20,0,0.10274761358475677,0.6223017916222152,0.0
0x00f8b6bf7cf6b0a173e14abc3d687dd03fe16bb0,1,1e+18,0.0,0.0,0.0,0,0.0,0.0,0.0
0x00f8dcbf7f64e30efff649bd9f137af0eb80e4da,5,1e+19,3261753.0,3261831.0,0.0,0,1.000023913521349,3.261753e-13,0.0
0x00f8dd0e37d5077fa256fadbaa216d9088a708e6,2,3.133786014502572e+18,0.0,0.0,0.0,0,0.0,0.0,0.0
0x00f9126faecd227f6cd0ccba36865c9a7c55ff24,2,3.19e+16,5000000000000000.0,0.0,0.0,0,0.0,0.15673981191222572,0.0
0x00f9a33dfedbc3bddfb6ef4380dacfd9352c4d15,2,2044302.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x00fa8021f0c2157ab005dd41b11d49ea30d7893a,1,1.5e+18,0.0,0.0,0.0,0,0.0,0.0,0.0
0x00fbef9f0f9b0b6421c264a2020f14bca80291ca,4,400000000000.0,0.0,0.0,6.940202788781019e+23,0,0.0,0.0,0.0
0x00fc6300b77a8ea902d576eafaa9ba40daa7c415,19,2.7154439178023035e+19,1.055078577924096e+19,0.0,0.0,0,0.0,0.38854736457897654,0.0
0x00fc9abc1ae9d1b71b89fd285cb6c73129f6da72,2,1.907623308895031e+16,0.0,0.0,0.0,0,0.0,0.0,0.0
0x00fcad795d8a753c9064126b78cf0330436da09b,2,0.0,0.0,0.0,3.000607438585704e+21,0,0.0,0.0,0.0
